"","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"9821",10079186,"HY267796","05/20/2015 08:00:00 AM","035XX W HURON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","RESIDENTIAL YARD (FRONT/BACK)","false","false",1121,11,27,23,"07",1152744,1904442,2015,"02/10/2018 03:50:01 PM",41.893645524,-87.714474101,"(41.893645524, -87.714474101)"
"9822",10079187,"HY267621","04/19/2015 12:00:00 PM","009XX N CENTRAL PARK AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","VACANT LOT/LAND","false","false",1112,11,27,23,"07",1152212,1905930,2015,"02/10/2018 03:50:01 PM",41.897739256,-87.71638867,"(41.897739256, -87.71638867)"
"9823",10079188,"HY267624","05/19/2015 02:30:00 PM","042XX W FERDINAND ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false",1111,11,28,23,"06",1147809,1902992,2015,"02/10/2018 03:50:01 PM",41.889762811,-87.732636099,"(41.889762811, -87.732636099)"
"9824",10079189,"HY267815","05/20/2015 10:30:00 AM","014XX W 47TH ST","0820","THEFT","$500 AND UNDER","PARKING LOT/GARAGE(NON.RESID.)","false","false",924,9,3,61,"06",1167707,1873586,2015,"02/10/2018 03:50:01 PM",41.808664584,-87.66040827,"(41.808664584, -87.66040827)"
"9825",10079190,"HY267752","05/20/2015 08:30:00 AM","075XX N CLARK ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT/GARAGE(NON.RESID.)","false","false",2422,24,49,1,"07",1162886,1950016,2015,"02/10/2018 03:50:01 PM",42.018496028,-87.675942011,"(42.018496028, -87.675942011)"
"9826",10079191,"HY267814","05/20/2015 10:45:00 AM","012XX N KILDARE AVE","4625","OTHER OFFENSE","PAROLE VIOLATION","SIDEWALK","true","false",2534,25,37,23,"26",1147480,1908063,2015,"02/10/2018 03:50:01 PM",41.903684493,-87.733714186,"(41.903684493, -87.733714186)"
"9827",10079192,"HY267738","05/18/2015 11:00:00 PM","084XX S SEELEY AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESIDENCE","false","false",614,6,18,71,"26",1164162,1848617,2015,"02/10/2018 03:50:01 PM",41.740221729,-87.674112586,"(41.740221729, -87.674112586)"
"9828",10079194,"HY267530","05/19/2015 07:00:00 PM","030XX N MANGO AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",2514,25,30,19,"07",1137515,1919631,2015,"02/10/2018 03:50:01 PM",41.935613708,-87.77003936,"(41.935613708, -87.77003936)"
"9829",10079195,"HY267867","05/18/2015 12:01:00 AM","015XX S MICHIGAN AVE","1375","CRIMINAL DAMAGE","INSTITUTIONAL VANDALISM","CHURCH/SYNAGOGUE/PLACE OF WORSHIP","false","false",131,1,2,33,"14",1177467,1892977,2015,"02/10/2018 03:50:01 PM",41.861659696,-87.62402362,"(41.861659696, -87.62402362)"
"9830",10079197,"HY267768","05/20/2015 10:00:00 AM","096XX S MICHIGAN AVE","0440","BATTERY","AGG: HANDS/FIST/FEET NO/MINOR INJURY","SCHOOL, PUBLIC, BUILDING","true","false",511,5,6,49,"08B",1178850,1841009,2015,"02/10/2018 03:50:01 PM",41.71902307,-87.620528559,"(41.71902307, -87.620528559)"
"9831",10079198,"HY267617","05/19/2015 07:00:00 AM","025XX N CLARK ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false",1935,19,43,7,"05",1172200,1917554,2015,"02/10/2018 03:50:01 PM",41.929218212,-87.642631393,"(41.929218212, -87.642631393)"
"9832",10079199,"HY267775","05/12/2015 09:00:00 PM","0000X E 122ND ST","0820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL","false","false",532,5,9,53,"06",1178703,1824079,2015,"02/10/2018 03:50:01 PM",41.672568087,-87.62157938,"(41.672568087, -87.62157938)"
"9833",10079200,"HY267841","05/18/2015 02:53:00 PM","071XX S EAST END AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","false",324,3,8,43,"26",1188771,1857918,2015,"02/10/2018 03:50:01 PM",41.765191853,-87.583652091,"(41.765191853, -87.583652091)"
"9834",10079203,"HY267767","05/20/2015 10:23:00 AM","0000X E 9TH ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",123,1,2,32,"14",1176870,1896212,2015,"02/10/2018 03:50:01 PM",41.870550254,-87.626117248,"(41.870550254, -87.626117248)"
"9835",10079204,"HY267779","05/19/2015 05:20:00 PM","132XX S DOTY AVE W","0560","ASSAULT","SIMPLE","SCHOOL, PUBLIC, BUILDING","false","false",533,5,9,54,"08A",1188944,1817448,2015,"02/10/2018 03:50:01 PM",41.654133495,-87.584308299,"(41.654133495, -87.584308299)"
"9836",10079205,"HY267730","05/19/2015 08:00:00 AM","126XX S EGGLESTON AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","RESIDENCE","false","false",523,5,9,53,"11",1175600,1821132,2015,"02/10/2018 03:50:01 PM",41.664550814,-87.633024081,"(41.664550814, -87.633024081)"
"9837",10079209,"HY265174","05/20/2015 08:45:00 AM","016XX S AVERS AVE","0820","THEFT","$500 AND UNDER","SCHOOL, PUBLIC, BUILDING","false","false",1014,10,24,29,"06",1151008,1891566,2015,"02/10/2018 03:50:01 PM",41.858346536,-87.721187148,"(41.858346536, -87.721187148)"
"9838",10079210,"HY267842","05/20/2015 11:50:00 AM","069XX S PARNELL AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",732,7,6,68,"08B",1173818,1858848,2015,"02/10/2018 03:50:01 PM",41.76808844,-87.638431431,"(41.76808844, -87.638431431)"
"9839",4825100,"HM401163","12/05/2005 12:00:00 PM","035XX S RHODES AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","false",212,2,4,35,"26",NA,NA,2005,"08/17/2015 03:03:40 PM",NA,NA,""
"9840",10079212,"HY265176","05/20/2015 08:45:00 AM","016XX S AVERS AVE","0810","THEFT","OVER $500","SCHOOL, PUBLIC, BUILDING","false","false",1014,10,24,29,"06",1151008,1891566,2015,"02/10/2018 03:50:01 PM",41.858346536,-87.721187148,"(41.858346536, -87.721187148)"
"9841",10079215,"HY266302","05/18/2015 08:30:00 PM","076XX S GREEN ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",621,6,17,71,"14",1171960,1854232,2015,"02/10/2018 03:50:01 PM",41.755462553,-87.645377167,"(41.755462553, -87.645377167)"
"9842",10079216,"HY267735","05/20/2015 10:00:00 AM","056XX S ADA ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","false",713,7,16,67,"08B",1168287,1867459,2015,"02/10/2018 03:50:01 PM",41.79183892,-87.658457397,"(41.79183892, -87.658457397)"
"9843",10079217,"HY267793","03/15/2015 12:00:00 PM","002XX S CANAL ST","0810","THEFT","OVER $500","OTHER","false","false",121,1,2,28,"06",1173177,1899236,2015,"02/10/2018 03:50:01 PM",41.878931004,-87.639585621,"(41.878931004, -87.639585621)"
"9844",10079218,"HY266946","05/19/2015 04:45:00 PM","004XX W NORMAL PKWY","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",722,7,6,68,"05",1174378,1860071,2015,"02/10/2018 03:50:01 PM",41.771432059,-87.636342449,"(41.771432059, -87.636342449)"
"9845",10079221,"HY267673","05/19/2015 03:30:00 PM","056XX S EMERALD AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false",711,7,20,68,"05",1172261,1867550,2015,"02/10/2018 03:50:01 PM",41.792002104,-87.643882805,"(41.792002104, -87.643882805)"
"9846",10079222,"HY266922","05/19/2015 01:10:00 PM","015XX W MARQUETTE RD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","SIDEWALK","false","false",725,7,17,67,"07",1167383,1860303,2015,"02/10/2018 03:50:01 PM",41.772221395,-87.661977076,"(41.772221395, -87.661977076)"
"9847",10079223,"HY267885","05/19/2015 05:00:00 PM","019XX N KEYSTONE AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",2534,25,30,20,"06",1149073,1912578,2015,"02/10/2018 03:50:01 PM",41.916043391,-87.727745583,"(41.916043391, -87.727745583)"
"9848",10079225,"HY267395","05/19/2015 11:30:00 PM","064XX S LAFLIN ST","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","APARTMENT","false","true",725,7,17,67,"04B",1167439,1862130,2015,"02/10/2018 03:50:01 PM",41.777233716,-87.661719494,"(41.777233716, -87.661719494)"
"9849",10079226,"HY267824","05/20/2015 10:30:00 AM","074XX S EGGLESTON AVE","0880","THEFT","PURSE-SNATCHING","CTA BUS","false","false",732,7,17,68,"06",1174579,1855697,2015,"02/10/2018 03:50:01 PM",41.759424819,-87.635735691,"(41.759424819, -87.635735691)"
"9850",10079227,"HY133252","01/29/2015 05:03:00 PM","057XX W IRVING PARK RD","2022","NARCOTICS","POSS: COCAINE","APARTMENT","true","false",1633,16,38,15,"18",1137468,1926017,2015,"02/10/2018 03:50:01 PM",41.953138391,-87.770057866,"(41.953138391, -87.770057866)"
"9851",10079228,"HY267845","05/19/2015 10:30:00 PM","035XX N HAMLIN AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",1732,17,30,21,"06",1150425,1923472,2015,"02/10/2018 03:50:01 PM",41.945911152,-87.722493226,"(41.945911152, -87.722493226)"
"9852",10079229,"HY267781","05/20/2015 10:00:00 AM","072XX S LOWE AVE","4650","OTHER OFFENSE","SEX OFFENDER: FAIL TO REGISTER","RESIDENCE","true","false",732,7,17,68,"26",1173396,1856982,2015,"02/10/2018 03:50:01 PM",41.762977258,-87.640033382,"(41.762977258, -87.640033382)"
"9853",10079231,"HY267852","05/19/2015 10:00:00 PM","070XX S CONSTANCE AVE","0810","THEFT","OVER $500","STREET","false","false",332,3,5,43,"06",1189754,1858797,2015,"02/10/2018 03:50:01 PM",41.767580335,-87.580020942,"(41.767580335, -87.580020942)"
"9854",10079233,"HY266544","02/19/2015 03:00:00 PM","009XX N TRUMBULL AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT","false","false",1121,11,27,23,"26",1153205,1906044,2015,"02/10/2018 03:50:01 PM",41.89803243,-87.712738439,"(41.89803243, -87.712738439)"
"9855",10079234,"HY266691","05/19/2015 12:26:00 PM","035XX W DICKENS AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","false",1413,14,26,22,"08B",1152220,1913723,2015,"02/10/2018 03:50:01 PM",41.919123813,-87.716153338,"(41.919123813, -87.716153338)"
"9856",10079236,"HY267822","05/19/2015 03:30:00 PM","079XX S LOWE AVE","0560","ASSAULT","SIMPLE","SIDEWALK","false","false",621,6,17,71,"08A",1173348,1852149,2015,"02/10/2018 03:50:01 PM",41.749715969,-87.640351996,"(41.749715969, -87.640351996)"
"9857",10079237,"HY267816","05/20/2015 11:40:00 AM","026XX N ELSTON AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false",1432,14,1,22,"06",1160867,1917657,2015,"02/10/2018 03:50:01 PM",41.929743818,-87.684273777,"(41.929743818, -87.684273777)"
"9858",10079240,"HY267847","05/19/2015 06:30:00 PM","004XX W 76TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false",621,6,17,69,"14",1174424,1854530,2015,"02/10/2018 03:50:01 PM",41.756225878,-87.636338411,"(41.756225878, -87.636338411)"
"9859",10079244,"HY267598","05/20/2015 08:25:00 AM","067XX S STATE ST","051A","ASSAULT","AGGRAVATED: HANDGUN","SIDEWALK","false","false",322,3,20,69,"04A",1177438,1860407,2015,"02/10/2018 03:50:01 PM",41.772285481,-87.625115462,"(41.772285481, -87.625115462)"
"9860",10079247,"HY267895","05/19/2015 01:00:00 AM","099XX S CLAREMONT AVE","0820","THEFT","$500 AND UNDER","VEHICLE NON-COMMERCIAL","false","false",2213,22,19,72,"06",1162466,1838633,2015,"02/10/2018 03:50:01 PM",41.71285951,-87.680603938,"(41.71285951, -87.680603938)"
"9861",10079248,"HY267525","05/20/2015 06:45:00 AM","0000X W ROOT ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","CHA APARTMENT","false","true",213,2,3,38,"08B",1176565,1877488,2015,"02/10/2018 03:50:01 PM",41.819177101,-87.627801715,"(41.819177101, -87.627801715)"
"9862",10079250,"HY267789","05/20/2015 11:00:00 AM","035XX W IRVING PARK RD","0460","BATTERY","SIMPLE","STREET","true","true",1732,17,33,16,"08B",1151913,1926357,2015,"02/10/2018 03:50:01 PM",41.953798574,-87.716947551,"(41.953798574, -87.716947551)"
"9863",10079251,"HY267808","05/20/2015 11:30:00 AM","077XX S INGLESIDE AVE","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","SCHOOL, PUBLIC, BUILDING","false","false",624,6,8,69,"24",1183899,1853859,2015,"02/10/2018 03:50:01 PM",41.754168689,-87.601635756,"(41.754168689, -87.601635756)"
"9864",10079252,"HY267491","05/20/2015 05:06:00 AM","047XX S CALUMET AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",224,2,3,38,"08B",1179232,1873685,2015,"02/10/2018 03:50:01 PM",41.808680843,-87.61813433,"(41.808680843, -87.61813433)"
"9865",10079255,"HY267786","05/20/2015 10:45:00 AM","087XX S BURLEY AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",424,4,7,46,"08B",1199185,1847687,2015,"02/10/2018 03:50:01 PM",41.736861885,-87.545825709,"(41.736861885, -87.545825709)"
"9866",10079258,"HY267819","05/20/2015 11:15:00 AM","023XX S CHRISTIANA AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, BUILDING","true","false",1024,10,22,30,"08B",1154399,1888201,2015,"02/10/2018 03:50:01 PM",41.849045571,-87.708829783,"(41.849045571, -87.708829783)"
"9867",10079262,"HY267882","05/20/2015 11:33:00 AM","054XX W FOSTER AVE","1330","CRIMINAL TRESPASS","TO LAND","PARKING LOT/GARAGE(NON.RESID.)","true","false",1623,16,45,11,"26",1138943,1934046,2015,"02/10/2018 03:50:01 PM",41.97514396,-87.764439612,"(41.97514396, -87.764439612)"
"9868",10079264,"HY267800","05/20/2015 11:20:00 AM","013XX S DAMEN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","PARKING LOT/GARAGE(NON.RESID.)","false","false",1233,12,2,28,"14",1163259,1893588,2015,"02/10/2018 03:50:01 PM",41.863646608,-87.676161321,"(41.863646608, -87.676161321)"
"9869",10079267,"HY267844","05/20/2015 09:25:00 AM","015XX W CERMAK RD","0545","ASSAULT","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PRIVATE, BUILDING","true","false",1235,12,25,31,"08A",1166511,1889503,2015,"02/10/2018 03:50:01 PM",41.852368074,-87.664340305,"(41.852368074, -87.664340305)"
"9870",10079274,"HY266615","05/18/2015 12:55:00 PM","019XX N RICHMOND ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","false",1421,14,35,22,"26",1156509,1912651,2015,"02/10/2018 03:50:01 PM",41.916096377,-87.700424049,"(41.916096377, -87.700424049)"
"9871",10079275,"HY266546","05/19/2015 11:30:00 AM","019XX N MOZART ST","0460","BATTERY","SIMPLE","RESIDENCE","false","false",1421,14,35,22,"08B",1157115,1912718,2015,"02/10/2018 03:50:01 PM",41.916267937,-87.698195809,"(41.916267937, -87.698195809)"
"9872",10079281,"HY267520","05/20/2015 03:00:00 AM","130XX S EVANS AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",533,5,9,54,"07",1183713,1818800,2015,"02/10/2018 03:50:01 PM",41.657966723,-87.603406393,"(41.657966723, -87.603406393)"
"9873",10079282,"HY267889","05/20/2015 11:30:00 AM","063XX S DREXEL AVE","0820","THEFT","$500 AND UNDER","VACANT LOT/LAND","false","false",314,3,20,42,"06",1183485,1863070,2015,"02/10/2018 03:50:01 PM",41.779454216,-87.602866246,"(41.779454216, -87.602866246)"
"9874",10079285,"HY267886","05/20/2015 12:05:00 PM","017XX W 71ST ST","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","STREET","true","false",735,7,17,67,"24",1166085,1857616,2015,"02/10/2018 03:50:01 PM",41.764875615,-87.666811496,"(41.764875615, -87.666811496)"
"9875",10079288,"HY209364","04/03/2015 05:50:00 PM","059XX S MORGAN ST","1821","NARCOTICS","MANU/DEL:CANNABIS 10GM OR LESS","GAS STATION","true","false",712,7,16,68,"18",1170659,1865532,2015,"02/10/2018 03:50:01 PM",41.786499587,-87.649815884,"(41.786499587, -87.649815884)"
"9876",10079289,"HY267894","05/20/2015 12:02:00 PM","035XX W POTOMAC AVE","0460","BATTERY","SIMPLE","SCHOOL, PUBLIC, GROUNDS","true","false",1422,14,26,23,"08B",1152666,1908427,2015,"02/10/2018 03:50:01 PM",41.904582292,-87.714655027,"(41.904582292, -87.714655027)"
"9877",10079301,"HY267851","05/20/2015 11:50:00 AM","075XX S HALSTED ST","1506","PROSTITUTION","SOLICIT ON PUBLIC WAY","STREET","true","false",621,6,17,71,"16",1172272,1854914,2015,"02/10/2018 03:50:01 PM",41.757327195,-87.644213747,"(41.757327195, -87.644213747)"
"9878",10079303,"HY267733","05/18/2015 03:30:00 PM","119XX S MICHIGAN AVE","0313","ROBBERY","ARMED: OTHER DANGEROUS WEAPON","SIDEWALK","false","false",532,5,9,53,"03",1178981,1825999,2015,"02/10/2018 03:50:01 PM",41.677830552,-87.620503762,"(41.677830552, -87.620503762)"
"9879",10079306,"HY267871","05/20/2015 10:45:00 AM","079XX S BURNHAM AVE","0890","THEFT","FROM BUILDING","GROCERY FOOD STORE","false","false",422,4,7,46,"06",1196217,1852961,2015,"02/10/2018 03:50:01 PM",41.751408165,-87.556524868,"(41.751408165, -87.556524868)"
"9880",10079311,"HY267877","05/18/2015 07:30:00 PM","059XX S TROY ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",824,8,16,66,"07",1156403,1864976,2015,"02/10/2018 03:50:01 PM",41.785272949,-87.702101025,"(41.785272949, -87.702101025)"
"9881",10079312,"HY267880","05/05/2015 09:00:00 AM","036XX W 54TH ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","false",822,8,23,62,"06",1153128,1868565,2015,"02/10/2018 03:50:01 PM",41.795187048,-87.714013972,"(41.795187048, -87.714013972)"
"9882",10079319,"HY209961","04/04/2015 09:25:00 AM","034XX W LAKE ST","2014","NARCOTICS","MANU/DELIVER: HEROIN (WHITE)","SIDEWALK","true","false",1123,11,28,27,"18",1153413,1901184,2015,"02/10/2018 03:50:01 PM",41.884691979,-87.712103707,"(41.884691979, -87.712103707)"
"9883",10079322,"HY267805","05/15/2015 08:00:00 AM","032XX W 63RD PL","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE PORCH/HALLWAY","false","false",823,8,15,66,"14",1155835,1862332,2015,"02/10/2018 03:50:01 PM",41.778028848,-87.704254507,"(41.778028848, -87.704254507)"
"9884",10079325,"HY267883","05/07/2015 01:00:00 PM","057XX S ARTESIAN AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",824,8,16,63,"05",1161016,1866576,2015,"02/10/2018 03:50:01 PM",41.789569386,-87.685143371,"(41.789569386, -87.685143371)"
"9885",10079331,"HY267854","05/20/2015 11:40:00 AM","035XX S MICHIGAN AVE","4650","OTHER OFFENSE","SEX OFFENDER: FAIL TO REGISTER","POLICE FACILITY/VEH PARKING LOT","true","false",213,2,3,35,"26",1177772,1881692,2015,"02/10/2018 03:50:01 PM",41.830685937,-87.62324655,"(41.830685937, -87.62324655)"
"9886",10079333,"HY267875","05/19/2015 02:30:00 PM","008XX N WASHTENAW AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1211,12,26,24,"07",1158233,1905800,2015,"02/10/2018 03:50:01 PM",41.897261584,-87.694277673,"(41.897261584, -87.694277673)"
"9887",10079336,"HY210552","04/04/2015 06:25:00 PM","065XX S MARSHFIELD AVE","2017","NARCOTICS","MANU/DELIVER:CRACK","SIDEWALK","true","false",725,7,15,67,"18",1166447,1861440,2015,"02/10/2018 03:50:01 PM",41.775361469,-87.665375807,"(41.775361469, -87.665375807)"
"9888",10079338,"HY267923","05/19/2015 07:00:00 PM","047XX W DIVERSEY AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENTIAL YARD (FRONT/BACK)","false","false",2521,25,31,19,"14",1144467,1918201,2015,"02/10/2018 03:50:01 PM",41.931561465,-87.744526082,"(41.931561465, -87.744526082)"
"9889",10079344,"HY267935","05/08/2015 10:00:00 AM","085XX S PHILLIPS AVE","0890","THEFT","FROM BUILDING","RESIDENCE","false","false",423,4,7,46,"06",1193986,1848730,2015,"02/10/2018 03:50:01 PM",41.739852934,-87.564838708,"(41.739852934, -87.564838708)"
"9890",10079347,"HY267839","05/11/2015 12:00:00 AM","011XX S PLYMOUTH CT","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","RESIDENCE","false","false",123,1,2,32,"11",1176218,1895350,2015,"02/10/2018 03:50:01 PM",41.868199587,-87.628536914,"(41.868199587, -87.628536914)"
"9891",10079359,"HY267873","05/20/2015 12:00:00 PM","057XX W RACE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true",1512,15,29,25,"08B",1138056,1903042,2015,"02/10/2018 03:50:01 PM",41.890081789,-87.768452647,"(41.890081789, -87.768452647)"
"9892",10079361,"HY267696","05/19/2015 09:00:00 AM","055XX W GLADYS AVE","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET","false","false",1522,15,29,25,"26",1139532,1897793,2015,"02/10/2018 03:50:01 PM",41.875651068,-87.763160099,"(41.875651068, -87.763160099)"
"9893",10079366,"HY211229","04/05/2015 12:08:00 PM","061XX S JUSTINE ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false",713,7,15,67,"18",1167059,1864028,2015,"02/10/2018 03:50:01 PM",41.782450202,-87.663058335,"(41.782450202, -87.663058335)"
"9894",10079372,"HY212279","04/06/2015 12:15:00 PM","021XX W 71ST ST","1821","NARCOTICS","MANU/DEL:CANNABIS 10GM OR LESS","SIDEWALK","true","false",735,7,17,67,"18",1163514,1857561,2015,"02/10/2018 03:50:01 PM",41.76477897,-87.676236515,"(41.76477897, -87.676236515)"
"9895",10079379,"HY267818","05/20/2015 08:30:00 AM","033XX N LARAMIE AVE","0560","ASSAULT","SIMPLE","RESIDENCE PORCH/HALLWAY","false","true",1634,16,38,15,"08A",1141105,1921875,2015,"02/10/2018 03:50:01 PM",41.941705979,-87.756790227,"(41.941705979, -87.756790227)"
"9896",10079389,"HY267866","05/17/2015 12:30:00 AM","012XX W HUBBARD ST","1156","DECEPTIVE PRACTICE","ATTEMPT - FINANCIAL IDENTITY THEFT","OTHER","false","false",1215,12,27,24,"11",1168195,1903224,2015,"02/10/2018 03:50:01 PM",41.889983415,-87.65776321,"(41.889983415, -87.65776321)"
"9897",10079390,"HY267925","05/20/2015 12:50:00 PM","040XX W IRVING PARK RD","1210","DECEPTIVE PRACTICE","THEFT OF LABOR/SERVICES","VEHICLE-COMMERCIAL","false","false",1732,17,39,16,"11",1148903,1926279,2015,"02/10/2018 03:50:01 PM",41.953643409,-87.72801475,"(41.953643409, -87.72801475)"
"9898",10079391,"HY204898","03/31/2015 10:45:00 AM","009XX W 59TH ST","2024","NARCOTICS","POSS: HEROIN(WHITE)","SIDEWALK","true","false",712,7,16,68,"18",1170878,1865705,2015,"02/10/2018 03:50:01 PM",41.786969539,-87.649007869,"(41.786969539, -87.649007869)"
"9899",10079394,"HY267959","05/20/2015 12:00:00 PM","043XX W 63RD ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",813,8,13,65,"07",1148363,1862470,2015,"02/10/2018 03:50:01 PM",41.778554273,-87.73164393,"(41.778554273, -87.73164393)"
"9900",10079395,"HY267962","05/20/2015 09:30:00 AM","056XX W WEST END AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true",1512,15,29,25,"08A",1138898,1900915,2015,"02/10/2018 03:50:01 PM",41.884229778,-87.765412092,"(41.884229778, -87.765412092)"
"9901",10079397,"HY267922","05/18/2015 05:25:00 PM","017XX W FULTON ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false",1215,12,27,28,"06",1164703,1902062,2015,"02/10/2018 03:50:01 PM",41.886869524,-87.670620311,"(41.886869524, -87.670620311)"
"9902",10079398,"HY267956","05/18/2015 12:00:00 PM","064XX W BELMONT AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false",1632,16,36,17,"14",1132988,1920584,2015,"02/10/2018 03:50:01 PM",41.938309264,-87.78665434,"(41.938309264, -87.78665434)"
"9903",10079404,"HY267505","05/19/2015 08:00:00 PM","044XX N MAJOR AVE","0810","THEFT","OVER $500","STREET","false","false",1622,16,38,15,"06",1137544,1928901,2015,"02/10/2018 03:50:01 PM",41.961050993,-87.76970875,"(41.961050993, -87.76970875)"
"9904",10079407,"HY267926","05/20/2015 12:50:00 PM","051XX W CHICAGO AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","GAS STATION","true","false",1531,15,37,25,"18",1141741,1904839,2015,"02/10/2018 03:50:01 PM",41.894945606,-87.754874977,"(41.894945606, -87.754874977)"
"9905",10079408,"HY267692","05/19/2015 07:00:00 AM","024XX S SPAULDING AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",1024,10,22,30,"08B",1154748,1887650,2015,"02/10/2018 03:50:01 PM",41.847526591,-87.707563646,"(41.847526591, -87.707563646)"
"9906",10079411,"HY267937","05/20/2015 12:20:00 PM","032XX W MONROE ST","0545","ASSAULT","PRO EMP HANDS NO/MIN INJURY","SCHOOL, PUBLIC, BUILDING","false","false",1124,11,28,27,"08A",1154551,1899349,2015,"02/10/2018 03:50:01 PM",41.879633871,-87.707973888,"(41.879633871, -87.707973888)"
"9907",10079412,"HY267957","05/20/2015 01:20:00 PM","068XX S BISHOP ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false",725,7,17,67,"18",1167843,1859466,2015,"02/10/2018 03:50:01 PM",41.769914693,-87.660314861,"(41.769914693, -87.660314861)"
"9908",10079414,"HY267965","05/20/2015 12:30:00 PM","019XX E 73RD ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","true","false",333,3,5,43,"07",1190590,1856955,2015,"02/10/2018 03:50:01 PM",41.762505604,-87.577016055,"(41.762505604, -87.577016055)"
"9909",10079415,"HY267952","05/20/2015 01:10:00 PM","007XX W 66TH PL","2024","NARCOTICS","POSS: HEROIN(WHITE)","ALLEY","true","false",723,7,6,68,"18",1172470,1860775,2015,"02/10/2018 03:50:01 PM",41.773406136,-87.643315797,"(41.773406136, -87.643315797)"
"9910",10079417,"HY267915","05/20/2015 12:40:00 PM","052XX S GREEN ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",934,9,3,61,"08B",1171524,1870117,2015,"02/10/2018 03:50:01 PM",41.799062419,-87.646510048,"(41.799062419, -87.646510048)"
